5356;26;"SP";"São Vicente"
5357;26;"SP";"Sarapuí"
5358;26;"SP";"Sarutaiá"
5359;26;"SP";"Sebastianópolis do Sul"
5360;26;"SP";"Serra Azul"
5361;26;"SP";"Serrana"
5362;26;"SP";"Serra Negra"
5363;26;"SP";"Sertãozinho"
5364;26;"SP";"Sete Barras"
5365;26;"SP";"Severínia"
5366;26;"SP";"Silveiras"
5367;26;"SP";"Socorro"
5368;26;"SP";"Sorocaba"
5369;26;"SP";"Sud Mennucci"
5370;26;"SP";"Sumaré"
5371;26;"SP";"Suzano"
5372;26;"SP";"Suzanápolis"
5373;26;"SP";"Tabapuã"
5374;26;"SP";"Tabatinga"
5375;26;"SP";"Taboão da Serra"
5376;26;"SP";"Taciba"
5377;26;"SP";"Taguaí"
5378;26;"SP";"Taiaçu"
5379;26;"SP";"Taiúva"
5380;26;"SP";"Tambaú"
5381;26;"SP";"Tanabi"
5382;26;"SP";"Tapiraí"
5383;26;"SP";"Tapiratiba"
5384;26;"SP";"Taquaral"
5385;26;"SP";"Taquaritinga"
5386;26;"SP";"Taquarituba"
5387;26;"SP";"Taquarivaí"
5388;26;"SP";"Tarabai"
5389;26;"SP";"Tarumã"
5390;26;"SP";"Tatuí"
5391;26;"SP";"Taubaté"
5392;26;"SP";"Tejupá"
5393;26;"SP";"Teodoro Sampaio"
5394;26;"SP";"Terra Roxa"
5395;26;"SP";"Tietê"
5396;26;"SP";"Timburi"
5397;26;"SP";"Torre de Pedra"
5398;26;"SP";"Torrinha"
5399;26;"SP";"Trabiju"
5400;26;"SP";"Tremembé"
5401;26;"SP";"Três Fronteiras"
5402;26;"SP";"Tuiuti"
5403;26;"SP";"Tupã"
5404;26;"SP";"Tupi Paulista"
5405;26;"SP";"Turiúba"
5406;26;"SP";"Turmalina"
5407;26;"SP";"Ubarana"
5408;26;"SP";"Ubatuba"
5409;26;"SP";"Ubirajara"
5410;26;"SP";"Uchoa"
5411;26;"SP";"União Paulista"
5412;26;"SP";"Urânia"
5413;26;"SP";"Uru"
5414;26;"SP";"Urupês"
5415;26;"SP";"Valentim Gentil"
5416;26;"SP";"Valinhos"
5417;26;"SP";"Valparaíso"
5418;26;"SP";"Vargem"
5419;26;"SP";"Vargem Grande do Sul"
5420;26;"SP";"Vargem Grande Paulista"
5421;26;"SP";"Várzea Paulista"
5422;26;"SP";"Vera Cruz"
5423;26;"SP";"Vinhedo"
5424;26;"SP";"Viradouro"
5425;26;"SP";"Vista Alegre do Alto"
5426;26;"SP";"Vitória Brasil"
5427;26;"SP";"Votorantim"
5428;26;"SP";"Votuporanga"
5429;26;"SP";"Zacarias"
5430;26;"SP";"Chavantes"
5431;26;"SP";"Estiva Gerbi"
